Date,Low,Open,Volume,High,Close,Adjusted Close
12-12-1980,0.1283479928970337,0.1283479928970337,469033600,0.1289059966802597,0.1283479928970337,0.09905775636434555
15-12-1980,0.12165199965238571,0.12221000343561172,175884800,0.12221000343561172,0.12165199965238571,0.09388985484838486
16-12-1980,0.11272300034761429,0.1132809966802597,105728000,0.1132809966802597,0.11272300034761429,0.08699850738048553
17-12-1980,0.11551299691200256,0.11551299691200256,86441600,0.11607100069522858,0.11551299691200256,0.08915180712938309
18-12-1980,0.11886200308799744,0.11886200308799744,73449600,0.11941999942064285,0.11886200308799744,0.09173653274774551
19-12-1980,0.12611599266529083,0.12611599266529083,48630400,0.12667399644851685,0.12611599266529083,0.09733506292104721
22-12-1980,0.1322540044784546,0.1322540044784546,37363200,0.1328130066394806,0.1322540044784546,0.10207235813140869
23-12-1980,0.13783499598503113,0.13783499598503113,46950400,0.13839299976825714,0.13783499598503113,0.10637976229190826
24-12-1980,0.14508900046348572,0.14508900046348572,48003200,0.14564700424671173,0.14508900046348572,0.11197824776172638
26-12-1980,0.15848200023174286,0.15848200023174286,55574400,0.15904000401496887,0.15848200023174286,0.12231484800577164
29-12-1980,0.16071400046348572,0.16071400046348572,93161600,0.16127200424671173,0.16071400046348572,0.12403752654790878
30-12-1980,0.156808003783226,0.15736599266529083,68880000,0.15736599266529083,0.156808003783226,0.12102290987968445
31-12-1980,0.1523440033197403,0.1529020071029663,35750400,0.1529020071029663,0.1523440033197403,0.11757761985063553
02-01-1981,0.15401799976825714,0.15401799976825714,21660800,0.15513400733470917,0.15401799976825714,0.1188696026802063
05-01-1981,0.15067000687122345,0.15122799575328827,35728000,0.15122799575328827,0.15067000687122345,0.11628564447164536
06-01-1981,0.1439729928970337,0.1445309966802597,45158400,0.1445309966802597,0.1439729928970337,0.11111696809530258
07-01-1981,0.13783499598503113,0.13839299976825714,55686400,0.13839299976825714,0.13783499598503113,0.10637976229190826
08-01-1981,0.13504500687122345,0.13560299575328827,39827200,0.13560299575328827,0.13504500687122345,0.10422644019126892
09-01-1981,0.14229899644851685,0.14229899644851685,21504000,0.14285700023174286,0.14229899644851685,0.10982493311166763
12-01-1981,0.141183003783226,0.14229899644851685,23699200,0.14229899644851685,0.141183003783226,0.10896366089582443
13-01-1981,0.13616099953651428,0.1367190033197403,23049600,0.1367190033197403,0.13616099953651428,0.10508773475885391
14-01-1981,0.1367190033197403,0.1367190033197403,14291200,0.1372770071029663,0.1367190033197403,0.10551843047142029
15-01-1981,0.13950900733470917,0.13950900733470917,14067200,0.140625,0.13950900733470917,0.10767166316509247
16-01-1981,0.13839299976825714,0.13895100355148315,13395200,0.13895100355148315,0.13839299976825714,0.10681036114692688
19-01-1981,0.14676299691200256,0.14676299691200256,41574400,0.14732100069522858,0.14676299691200256,0.11327023059129715
20-01-1981,0.14229899644851685,0.14285700023174286,30083200,0.14285700023174286,0.14229899644851685,0.10982493311166763
21-01-1981,0.14508900046348572,0.14508900046348572,15904000,0.14620499312877655,0.14508900046348572,0.11197824776172638
22-01-1981,0.14676299691200256,0.14676299691200256,35548800,0.1478790044784546,0.14676299691200256,0.11327023059129715
23-01-1981,0.14620499312877655,0.14676299691200256,11222400,0.14732100069522858,0.14620499312877655,0.11283957958221436
26-01-1981,0.1439729928970337,0.1445309966802597,24640000,0.1445309966802597,0.1439729928970337,0.11111696809530258
27-01-1981,0.14285700023174286,0.1439729928970337,23699200,0.1439729928970337,0.14285700023174286,0.110255666077137
28-01-1981,0.13839299976825714,0.13895100355148315,28156800,0.13895100355148315,0.13839299976825714,0.10681036114692688
29-01-1981,0.1333709955215454,0.13392899930477142,43904000,0.13392899930477142,0.1333709955215454,0.10293445736169815
30-01-1981,0.12611599266529083,0.12723200023174286,46188800,0.12723200023174286,0.12611599266529083,0.09733506292104721
02-02-1981,0.11886200308799744,0.11941999942064285,23766400,0.11941999942064285,0.11886200308799744,0.09173653274774551
03-02-1981,0.12332600355148315,0.12332600355148315,19152000,0.12388399988412857,0.12332600355148315,0.09518183022737503
04-02-1981,0.12779000401496887,0.12779000401496887,27865600,0.1283479928970337,0.12779000401496887,0.09862707555294037
05-02-1981,0.12779000401496887,0.12779000401496887,7929600,0.1289059966802597,0.12779000401496887,0.09862707555294037
06-02-1981,0.1283479928970337,0.1283479928970337,13865600,0.1289059966802597,0.1283479928970337,0.09905775636434555
09-02-1981,0.12165199965238571,0.12276799976825714,16755200,0.12276799976825714,0.12165199965238571,0.09388985484838486
10-02-1981,0.12165199965238571,0.12165199965238571,18345600,0.12221000343561172,0.12165199965238571,0.09388985484838486
11-02-1981,0.11774600297212601,0.11830399930477142,13843200,0.11830399930477142,0.11774600297212601,0.09087521582841873
12-02-1981,0.11662899702787399,0.1171879991889,14560000,0.1171879991889,0.11662899702787399,0.09001311659812927
13-02-1981,0.11383900046348572,0.11495500057935715,11155200,0.11495500057935715,0.11383900046348572,0.08785984665155411
17-02-1981,0.11662899702787399,0.11662899702787399,12275200,0.1171879991889,0.11662899702787399,0.09001311659812927
18-02-1981,0.12165199965238571,0.12165199965238571,19241600,0.12276799976825714,0.12165199965238571,0.09388985484838486
19-02-1981,0.11439699679613113,0.11495500057935715,22310400,0.11495500057935715,0.11439699679613113,0.0882905125617981
20-02-1981,0.10825899988412857,0.10881700366735458,24371200,0.10881700366735458,0.10825899988412857,0.08355328440666199
23-02-1981,0.10993299633264542,0.10993299633264542,14112000,0.11049100011587143,0.10993299633264542,0.08484520763158798
24-02-1981,0.10602699965238571,0.10714299976825714,16979200,0.10714299976825714,0.10602699965238571,0.08183059096336365
25-02-1981,0.11272300034761429,0.11272300034761429,19488000,0.1132809966802597,0.11272300034761429,0.08699850738048553
26-02-1981,0.11439699679613113,0.11439699679613113,10841600,0.11495500057935715,0.11439699679613113,0.0882905125617981
27-02-1981,0.11830399930477142,0.11830399930477142,14761600,0.11941999942064285,0.11830399930477142,0.09130588173866272
02-03-1981,0.11886200308799744,0.11886200308799744,11760000,0.11941999942064285,0.11886200308799744,0.09173653274774551
03-03-1981,0.1171879991889,0.11774600297212601,16172800,0.11774600297212601,0.1171879991889,0.09044457972049713
04-03-1981,0.11607100069522858,0.11662899702787399,13708800,0.11662899702787399,0.11607100069522858,0.08958245813846588
05-03-1981,0.11551299691200256,0.11607100069522858,5376000,0.11607100069522858,0.11551299691200256,0.08915180712938309
06-03-1981,0.11439699679613113,0.11551299691200256,11603200,0.11551299691200256,0.11439699679613113,0.0882905125617981
09-03-1981,0.1054690033197403,0.10602699965238571,15321600,0.10602699965238571,0.1054690033197403,0.08139997720718384
10-03-1981,0.10044600069522858,0.10100399702787399,28380800,0.10100399702787399,0.10044600069522858,0.07752323895692825
11-03-1981,0.09653999656438828,0.0976559966802597,29859200,0.0976559966802597,0.09653999656438828,0.07450861483812332
12-03-1981,0.10044600069522858,0.10044600069522858,59248000,0.10100399702787399,0.10044600069522858,0.07752323895692825
13-03-1981,0.09933000057935715,0.09988799691200256,231302400,0.09988799691200256,0.09933000057935715,0.07666193693876266
16-03-1981,0.10323700308799744,0.10323700308799744,37228800,0.10435300320386887,0.10323700308799744,0.07967733591794968
17-03-1981,0.10825899988412857,0.10825899988412857,43747200,0.109375,0.10825899988412857,0.08355328440666199
18-03-1981,0.11495500057935715,0.11495500057935715,36937600,0.11607100069522858,0.11495500057935715,0.08872116357088089
19-03-1981,0.11383900046348572,0.11439699679613113,37811200,0.11439699679613113,0.11383900046348572,0.08785984665155411
20-03-1981,0.11495500057935715,0.11495500057935715,14604800,0.11607100069522858,0.11495500057935715,0.08872116357088089
23-03-1981,0.11941999942064285,0.11941999942064285,22019200,0.12053599953651428,0.11941999942064285,0.0921671986579895
24-03-1981,0.11886200308799744,0.11941999942064285,28156800,0.11941999942064285,0.11886200308799744,0.09173653274774551
25-03-1981,0.11662899702787399,0.11774600297212601,7056000,0.11774600297212601,0.11662899702787399,0.09001311659812927
26-03-1981,0.11439699679613113,0.11495500057935715,12275200,0.11495500057935715,0.11439699679613113,0.0882905125617981
27-03-1981,0.11049100011587143,0.11104899644851685,12252800,0.11104899644851685,0.11049100011587143,0.08527588099241257
30-03-1981,0.11049100011587143,0.11049100011587143,9900800,0.11160700023174286,0.11049100011587143,0.08527588099241257
31-03-1981,0.109375,0.11049100011587143,15993600,0.11049100011587143,0.109375,0.08441454917192459
01-04-1981,0.10825899988412857,0.10881700366735458,34070400,0.10881700366735458,0.10825899988412857,0.08355328440666199
02-04-1981,0.11774600297212601,0.11774600297212601,31404800,0.11830399930477142,0.11774600297212601,0.09087521582841873
03-04-1981,0.11830399930477142,0.11830399930477142,16486400,0.11886200308799744,0.11830399930477142,0.09130588173866272
06-04-1981,0.11607100069522858,0.11662899702787399,22803200,0.11662899702787399,0.11607100069522858,0.08958245813846588
07-04-1981,0.11495500057935715,0.11551299691200256,10684800,0.11551299691200256,0.11495500057935715,0.08872116357088089
08-04-1981,0.12053599953651428,0.12053599953651428,21952000,0.12165199965238571,0.12053599953651428,0.0930284932255745
09-04-1981,0.12276799976825714,0.12276799976825714,12499200,0.12332600355148315,0.12276799976825714,0.09475112706422806
10-04-1981,0.12444200366735458,0.12444200366735458,33465600,0.125,0.12444200366735458,0.09604312479496002
13-04-1981,0.12444200366735458,0.12444200366735458,16060800,0.125,0.12444200366735458,0.09604312479496002
14-04-1981,0.12444200366735458,0.12444200366735458,6652800,0.125,0.12444200366735458,0.09604312479496002
15-04-1981,0.11830399930477142,0.11886200308799744,34048000,0.11886200308799744,0.11830399930477142,0.09130588173866272
16-04-1981,0.11160700023174286,0.11216499656438828,23878400,0.11216499656438828,0.11160700023174286,0.08613719791173935
20-04-1981,0.11495500057935715,0.11495500057935715,35347200,0.11551299691200256,0.11495500057935715,0.08872116357088089
21-04-1981,0.12276799976825714,0.12276799976825714,28537600,0.12332600355148315,0.12276799976825714,0.09475112706422806
22-04-1981,0.12723200023174286,0.12723200023174286,18995200,0.12779000401496887,0.12723200023174286,0.09819645434617996
23-04-1981,0.13057999312877655,0.13057999312877655,58016000,0.13113799691200256,0.13057999312877655,0.10078038275241852
24-04-1981,0.12946400046348572,0.13057999312877655,35056000,0.13057999312877655,0.12946400046348572,0.09991902858018875
27-04-1981,0.1283479928970337,0.1289059966802597,38528000,0.1289059966802597,0.1283479928970337,0.09905775636434555
28-04-1981,0.12611599266529083,0.12667399644851685,32188800,0.12667399644851685,0.12611599266529083,0.09733506292104721
29-04-1981,0.12444200366735458,0.125,13641600,0.125,0.12444200366735458,0.09604312479496002
30-04-1981,0.12667399644851685,0.12667399644851685,12611200,0.12779000401496887,0.12667399644851685,0.09776576608419418
01-05-1981,0.12667399644851685,0.12667399644851685,16553600,0.12779000401496887,0.12667399644851685,0.09776576608419418
04-05-1981,0.12611599266529083,0.12667399644851685,14448000,0.12667399644851685,0.12611599266529083,0.09733506292104721
05-05-1981,0.125558003783226,0.12611599266529083,17539200,0.12611599266529083,0.125558003783226,0.0969044417142868
06-05-1981,0.12221000343561172,0.12276799976825714,18950400,0.12276799976825714,0.12221000343561172,0.09432048350572586
07-05-1981,0.12388399988412857,0.12388399988412857,9363200,0.12444200366735458,0.12388399988412857,0.09561248123645782
08-05-1981,0.125,0.125,7907200,0.125558003783226,0.125,0.09647376835346222
11-05-1981,0.12221000343561172,0.12276799976825714,11939200,0.12276799976825714,0.12221000343561172,0.09432048350572586
12-05-1981,0.12221000343561172,0.12221000343561172,4256000,0.12388399988412857,0.12221000343561172,0.09432048350572586
13-05-1981,0.12165199965238571,0.12221000343561172,4905600,0.12332600355148315,0.12165199965238571,0.09388985484838486
14-05-1981,0.11997800320386887,0.1210940033197403,4928000,0.1210940033197403,0.11997800320386887,0.0925978273153305
15-05-1981,0.12276799976825714,0.12276799976825714,4905600,0.12444200366735458,0.12276799976825714,0.09475112706422806
18-05-1981,0.125,0.125,4166400,0.12611599266529083,0.125,0.09647376835346222
19-05-1981,0.12276799976825714,0.12332600355148315,25424000,0.12332600355148315,0.12276799976825714,0.09475112706422806
20-05-1981,0.12667399644851685,0.12667399644851685,13283200,0.12779000401496887,0.12667399644851685,0.09776576608419418
21-05-1981,0.13392899930477142,0.13392899930477142,32211200,0.13448700308799744,0.13392899930477142,0.10336512327194214
22-05-1981,0.140066996216774,0.140066996216774,31427200,0.141183003783226,0.140066996216774,0.10810231417417526
26-05-1981,0.13950900733470917,0.140066996216774,85344000,0.140066996216774,0.13950900733470917,0.10767166316509247
27-05-1981,0.14732100069522858,0.14732100069522858,149497600,0.1478790044784546,0.14732100069522858,0.11370087414979935
28-05-1981,0.14732100069522858,0.14732100069522858,73987200,0.1478790044784546,0.14732100069522858,0.11370087414979935
29-05-1981,0.1478790044784546,0.1478790044784546,59382400,0.1484380066394806,0.1478790044784546,0.11413166671991348
01-06-1981,0.1478790044784546,0.1478790044784546,51251200,0.1484380066394806,0.1478790044784546,0.11413166671991348
02-06-1981,0.140625,0.141183003783226,40432000,0.141183003783226,0.140625,0.10853300988674164
03-06-1981,0.140625,0.140625,39446400,0.14174099266529083,0.140625,0.10853300988674164
04-06-1981,0.14341500401496887,0.14341500401496887,56067200,0.1439729928970337,0.14341500401496887,0.1106862723827362
05-06-1981,0.141183003783226,0.14174099266529083,57680000,0.14174099266529083,0.141183003783226,0.10896366089582443
08-06-1981,0.13616099953651428,0.1367190033197403,93497600,0.1367190033197403,0.13616099953651428,0.10508773475885391
